t_s,x,y,z
0.0,4.739646640900736,42.004206829611554,1.3980293692775898
0.2412433624267578,4.739646640900736,42.004206829611554,1.3980293692775898
0.5050795078277588,4.739646640900736,42.004206829611554,1.3980293692775898
0.7510676383972168,4.739646640900736,42.004206829611554,1.3980293692775898
0.9915313720703125,4.739646640900736,42.004206829611554,1.3980293692775898
1.2208507061004639,4.739646640900736,42.004206829611554,1.3980293692775898
1.4883196353912354,4.739646640900736,42.004206829611554,1.3980293692775898
1.7578098773956299,4.739646640900736,42.004206829611554,1.3980293692775898
1.985640525817871,4.739646640900736,42.004206829611554,1.3980293692775898
2.20615291595459,4.739646640900736,42.004206829611554,1.3980293692775898
2.471787929534912,4.739646640900736,42.004206829611554,1.3980293692775898
2.7292330265045166,4.739646640900736,42.004206829611554,1.3980293692775898
2.995124578475952,4.739646640900736,42.004206829611554,1.3980293692775898
3.2557146549224854,4.739646640900736,42.004206829611554,1.3980293692775898
3.4870500564575195,4.739646640900736,42.004206829611554,1.3980293692775898
3.712369680404663,4.739646640900736,42.004206829611554,1.3980293692775898
3.970893144607544,4.739646640900736,42.004206829611554,1.3980293692775898
4.21746563911438,4.739646640900736,42.004206829611554,1.3980293692775898
4.4641947746276855,4.739646640900736,42.004206829611554,1.3980293692775898
4.735129117965698,4.739646640900736,42.004206829611554,1.3980293692775898
5.010002136230469,4.739646640900736,42.004206829611554,1.3980293692775898
5.226726055145264,4.739646640900736,42.004206829611554,1.3980293692775898
5.451950550079346,4.739646640900736,42.004206829611554,1.3980293692775898
5.666735649108887,4.739646640900736,42.004206829611554,1.3980293692775898
5.90522575378418,4.739646640900736,42.004206829611554,1.3980293692775898
6.136236190795898,4.739646640900736,42.004206829611554,1.3980293692775898
6.374427080154419,4.739646640900736,42.004206829611554,1.3980293692775898
6.581827163696289,4.739646640900736,42.004206829611554,1.3980293692775898
6.824745416641235,4.739646640900736,42.004206829611554,1.3980293692775898
7.052470445632935,4.739646640900736,42.004206829611554,1.3980293692775898
7.329214811325073,4.739646640900736,42.004206829611554,1.3980293692775898
7.531859636306763,4.739646640900736,42.004206829611554,1.3980293692775898
7.77969217300415,4.739646640900736,42.004206829611554,1.3980293692775898
8.060806512832642,4.739646640900736,42.004206829611554,1.3980293692775898
8.245815992355347,4.739646640900736,42.004206829611554,1.3980293692775898
8.47838306427002,4.739646640900736,42.004206829611554,1.3980293692775898
8.750372171401978,4.739646640900736,42.004206829611554,1.3980293692775898
9.004485845565796,4.739646640900736,42.004206829611554,1.3980293692775898
9.279348611831665,4.739646640900736,42.004206829611554,1.3980293692775898
9.55518102645874,4.739646640900736,42.004206829611554,1.3980293692775898
9.806204319000244,4.739646640900736,42.004206829611554,1.3980293692775898
10.145913124084473,4.739646640900736,42.004206829611554,1.3980293692775898
10.382692337036133,4.739646640900736,42.004206829611554,1.3980293692775898
10.65907073020935,4.739646640900736,42.004206829611554,1.3980293692775898
10.889793395996094,4.739646640900736,42.004206829611554,1.3980293692775898
11.164077281951904,4.739646640900736,42.004206829611554,1.3980293692775898
11.456446647644043,4.739646640900736,42.004206829611554,1.3980293692775898
11.725507974624634,4.739646640900736,42.004206829611554,1.3980293692775898
12.014492750167847,4.739646640900736,42.004206829611554,1.3980293692775898
12.262526035308838,4.739646640900736,42.004206829611554,1.3980293692775898
12.534351825714111,4.739646640900736,42.004206829611554,1.3980293692775898
12.785287141799927,4.739646640900736,42.004206829611554,1.3980293692775898
12.995671272277832,4.739646640900736,42.004206829611554,1.3980293692775898
13.239420175552368,4.739646640900736,42.004206829611554,1.3980293692775898
13.523864030838013,4.739646640900736,42.004206829611554,1.3980293692775898
13.739829063415527,4.739646640900736,42.004206829611554,1.3980293692775898
14.015991449356079,4.739646640900736,42.004206829611554,1.3980293692775898
14.33374547958374,4.739646640900736,42.004206829611554,1.3980293692775898
14.579530477523804,4.739646640900736,42.004206829611554,1.3980293692775898
14.8293616771698,4.739646640900736,42.004206829611554,1.3980293692775898
15.0733060836792,4.739646640900736,42.004206829611554,1.3980293692775898
15.31997537612915,4.739646640900736,42.004206829611554,1.3980293692775898
15.554989576339722,4.739646640900736,42.004206829611554,1.3980293692775898
15.797210931777954,4.739646640900736,42.004206829611554,1.3980293692775898
16.0378098487854,4.739646640900736,42.004206829611554,1.3980293692775898
16.291597604751587,4.739646640900736,42.004206829611554,1.3980293692775898
16.690895795822144,4.739646640900736,42.004206829611554,1.3980293692775898
16.97767448425293,4.739646640900736,42.004206829611554,1.3980293692775898
17.261456727981567,4.739646640900736,42.004206829611554,1.3980293692775898
17.591100692749023,4.739646640900736,42.004206829611554,1.3980293692775898
17.92796540260315,4.739646640900736,42.004206829611554,1.3980293692775898
18.287131309509277,4.739646640900736,42.004206829611554,1.3980293692775898
18.57458519935608,4.739646640900736,42.004206829611554,1.3980293692775898
18.986717224121094,4.739646640900736,42.004206829611554,1.3980293692775898
19.341111183166504,4.739646640900736,42.004206829611554,1.3980293692775898
19.6809139251709,4.739646640900736,42.004206829611554,1.3980293692775898
20.04724407196045,4.739646640900736,42.004206829611554,1.3980293692775898
20.294667720794678,4.739646640900736,42.004206829611554,1.3980293692775898
20.55703115463257,4.739646640900736,42.004206829611554,1.3980293692775898
20.894948482513428,4.739646640900736,42.004206829611554,1.3980293692775898
21.305144786834717,4.739646640900736,42.004206829611554,1.3980293692775898
21.592304944992065,4.739646640900736,42.004206829611554,1.3980293692775898
21.903661966323853,4.739646640900736,42.004206829611554,1.3980293692775898
22.17624807357788,4.739646640900736,42.004206829611554,1.3980293692775898
22.43195652961731,4.739646640900736,42.004206829611554,1.3980293692775898
22.65531015396118,4.739646640900736,42.004206829611554,1.3980293692775898
22.92302918434143,4.739646640900736,42.004206829611554,1.3980293692775898
23.1713764667511,4.739646640900736,42.004206829611554,1.3980293692775898
23.454989194869995,4.739646640900736,42.004206829611554,1.3980293692775898
23.724456787109375,4.739646640900736,42.004206829611554,1.3980293692775898
24.02384614944458,4.739646640900736,42.004206829611554,1.3980293692775898
24.316030502319336,4.739646640900736,42.004206829611554,1.3980293692775898
24.59348225593567,4.739646640900736,42.004206829611554,1.3980293692775898
24.818542003631592,4.739646640900736,42.004206829611554,1.3980293692775898
25.084409713745117,4.739646640900736,42.004206829611554,1.3980293692775898
25.31009006500244,4.739646640900736,42.004206829611554,1.3980293692775898
25.58043646812439,4.739646640900736,42.004206829611554,1.3980293692775898
25.839758157730103,4.739646640900736,42.004206829611554,1.3980293692775898
26.104329109191895,4.739646640900736,42.004206829611554,1.3980293692775898
26.444777488708496,4.739646640900736,42.004206829611554,1.3980293692775898
26.639068126678467,4.739646640900736,42.004206829611554,1.3980293692775898
26.893332958221436,4.739646640900736,42.004206829611554,1.3980293692775898
27.145348072052002,4.739646640900736,42.004206829611554,1.3980293692775898
27.41214919090271,4.739646640900736,42.004206829611554,1.3980293692775898
27.63834285736084,4.739646640900736,42.004206829611554,1.3980293692775898
27.87007761001587,4.739646640900736,42.004206829611554,1.3980293692775898
28.13094925880432,4.739646640900736,42.004206829611554,1.3980293692775898
