t_s,drone_x,drone_y,dx,dy,color
505.0448625087738,27.70380613708496,10.539056777954102,0,0,green
505.0448625087738,27.70380613708496,10.539056777954102,0,-1,green
505.0448625087738,27.70380613708496,10.539056777954102,-1,1,green
505.0448625087738,27.70380613708496,10.539056777954102,-1,0,green
505.0448625087738,27.70380613708496,10.539056777954102,-1,-1,green
505.1864387989044,27.70886442565918,10.476491928100586,1,1,unknown
505.1864387989044,27.70886442565918,10.476491928100586,1,0,green
505.1864387989044,27.70886442565918,10.476491928100586,1,-1,red
505.1864387989044,27.70886442565918,10.476491928100586,0,1,green
505.1864387989044,27.70886442565918,10.476491928100586,0,0,green
505.1864387989044,27.70886442565918,10.476491928100586,0,-1,green
505.1864387989044,27.70886442565918,10.476491928100586,-1,1,green
505.1864387989044,27.70886442565918,10.476491928100586,-1,0,green
505.1864387989044,27.70886442565918,10.476491928100586,-1,-1,green
505.4564096927643,27.719082092285156,10.356327056884766,1,1,unknown
505.4564096927643,27.719082092285156,10.356327056884766,1,0,green
505.4564096927643,27.719082092285156,10.356327056884766,1,-1,red
505.4564096927643,27.719082092285156,10.356327056884766,0,1,green
505.4564096927643,27.719082092285156,10.356327056884766,0,0,green
505.4564096927643,27.719082092285156,10.356327056884766,0,-1,green
505.4564096927643,27.719082092285156,10.356327056884766,-1,1,green
505.4564096927643,27.719082092285156,10.356327056884766,-1,0,green
505.4564096927643,27.719082092285156,10.356327056884766,-1,-1,green
505.50695633888245,27.719082092285156,10.356327056884766,1,1,unknown
505.50695633888245,27.719082092285156,10.356327056884766,1,0,green
505.50695633888245,27.719082092285156,10.356327056884766,1,-1,red
505.50695633888245,27.719082092285156,10.356327056884766,0,1,green
505.50695633888245,27.719082092285156,10.356327056884766,0,0,green
505.50695633888245,27.719082092285156,10.356327056884766,0,-1,green
505.50695633888245,27.719082092285156,10.356327056884766,-1,1,green
505.50695633888245,27.719082092285156,10.356327056884766,-1,0,green
505.50695633888245,27.719082092285156,10.356327056884766,-1,-1,green
505.6917130947113,27.725424026489257,10.284809112548828,1,1,unknown
505.6917130947113,27.725424026489257,10.284809112548828,1,0,green
505.6917130947113,27.725424026489257,10.284809112548828,1,-1,red
505.6917130947113,27.725424026489257,10.284809112548828,0,1,green
505.6917130947113,27.725424026489257,10.284809112548828,0,0,green
505.6917130947113,27.725424026489257,10.284809112548828,0,-1,green
505.6917130947113,27.725424026489257,10.284809112548828,-1,1,green
505.6917130947113,27.725424026489257,10.284809112548828,-1,0,green
505.6917130947113,27.725424026489257,10.284809112548828,-1,-1,green
505.80093359947205,27.73550245666504,10.17642593383789,1,1,unknown
505.80093359947205,27.73550245666504,10.17642593383789,1,0,green
505.80093359947205,27.73550245666504,10.17642593383789,1,-1,red
505.80093359947205,27.73550245666504,10.17642593383789,0,1,green
505.80093359947205,27.73550245666504,10.17642593383789,0,0,green
505.80093359947205,27.73550245666504,10.17642593383789,0,-1,green
505.80093359947205,27.73550245666504,10.17642593383789,-1,1,green
505.80093359947205,27.73550245666504,10.17642593383789,-1,0,green
505.80093359947205,27.73550245666504,10.17642593383789,-1,-1,green
505.9939908981323,27.73550245666504,10.17642593383789,1,1,unknown
505.9939908981323,27.73550245666504,10.17642593383789,1,0,green
505.9939908981323,27.73550245666504,10.17642593383789,1,-1,red
505.9939908981323,27.73550245666504,10.17642593383789,0,1,green
505.9939908981323,27.73550245666504,10.17642593383789,0,0,green
505.9939908981323,27.73550245666504,10.17642593383789,0,-1,green
505.9939908981323,27.73550245666504,10.17642593383789,-1,1,green
505.9939908981323,27.73550245666504,10.17642593383789,-1,0,green
505.9939908981323,27.73550245666504,10.17642593383789,-1,-1,green
506.1611359119415,27.740490173339843,10.12508773803711,1,1,unknown
506.1611359119415,27.740490173339843,10.12508773803711,1,0,green
506.1611359119415,27.740490173339843,10.12508773803711,1,-1,red
506.1611359119415,27.740490173339843,10.12508773803711,0,1,green
506.1611359119415,27.740490173339843,10.12508773803711,0,0,green
506.1611359119415,27.740490173339843,10.12508773803711,0,-1,green
506.1611359119415,27.740490173339843,10.12508773803711,-1,1,green
506.1611359119415,27.740490173339843,10.12508773803711,-1,0,green
506.1611359119415,27.740490173339843,10.12508773803711,-1,-1,green
506.3003544807434,27.750385498046874,10.028118133544922,1,1,unknown
506.3003544807434,27.750385498046874,10.028118133544922,1,0,green
506.3003544807434,27.750385498046874,10.028118133544922,1,-1,red
506.3003544807434,27.750385498046874,10.028118133544922,0,1,green
506.3003544807434,27.750385498046874,10.028118133544922,0,0,green
506.3003544807434,27.750385498046874,10.028118133544922,0,-1,green
506.3003544807434,27.750385498046874,10.028118133544922,-1,1,green
506.3003544807434,27.750385498046874,10.028118133544922,-1,0,green
506.3003544807434,27.750385498046874,10.028118133544922,-1,-1,green
506.6502962112427,27.76611540222168,9.887657165527344,1,1,unknown
506.6502962112427,27.76611540222168,9.887657165527344,1,0,green
506.6502962112427,27.76611540222168,9.887657165527344,1,-1,red
506.6502962112427,27.76611540222168,9.887657165527344,0,1,green
506.6502962112427,27.76611540222168,9.887657165527344,0,0,green
506.6502962112427,27.76611540222168,9.887657165527344,0,-1,green
506.6502962112427,27.76611540222168,9.887657165527344,-1,1,green
506.6502962112427,27.76611540222168,9.887657165527344,-1,0,green
506.6502962112427,27.76611540222168,9.887657165527344,-1,-1,green
506.67411041259766,27.76611540222168,9.887657165527344,1,1,unknown
506.67411041259766,27.76611540222168,9.887657165527344,1,0,green
506.67411041259766,27.76611540222168,9.887657165527344,1,-1,red
506.67411041259766,27.76611540222168,9.887657165527344,0,1,green
506.67411041259766,27.76611540222168,9.887657165527344,0,0,green
506.67411041259766,27.76611540222168,9.887657165527344,0,-1,green
506.67411041259766,27.76611540222168,9.887657165527344,-1,1,green
506.67411041259766,27.76611540222168,9.887657165527344,-1,0,green
506.67411041259766,27.76611540222168,9.887657165527344,-1,-1,green
506.7148323059082,27.76611540222168,9.887657165527344,1,1,unknown
506.7148323059082,27.76611540222168,9.887657165527344,1,0,green
506.7148323059082,27.76611540222168,9.887657165527344,1,-1,red
506.7148323059082,27.76611540222168,9.887657165527344,0,1,green
506.7148323059082,27.76611540222168,9.887657165527344,0,0,green
506.7148323059082,27.76611540222168,9.887657165527344,0,-1,green
506.7148323059082,27.76611540222168,9.887657165527344,-1,1,green
506.7148323059082,27.76611540222168,9.887657165527344,-1,0,green
506.7148323059082,27.76611540222168,9.887657165527344,-1,-1,green
506.9562814235687,27.775314544677734,9.812126159667969,1,1,unknown
506.9562814235687,27.775314544677734,9.812126159667969,1,0,green
506.9562814235687,27.775314544677734,9.812126159667969,1,-1,red
506.9562814235687,27.775314544677734,9.812126159667969,0,1,green
506.9562814235687,27.775314544677734,9.812126159667969,0,0,green
506.9562814235687,27.775314544677734,9.812126159667969,0,-1,green
506.9562814235687,27.775314544677734,9.812126159667969,-1,1,green
506.9562814235687,27.775314544677734,9.812126159667969,-1,0,green
506.9562814235687,27.775314544677734,9.812126159667969,-1,-1,green
507.02169919013977,27.779974197387695,9.777671813964844,1,1,unknown
507.02169919013977,27.779974197387695,9.777671813964844,1,0,green
507.02169919013977,27.779974197387695,9.777671813964844,1,-1,red
507.02169919013977,27.779974197387695,9.777671813964844,0,1,green
507.02169919013977,27.779974197387695,9.777671813964844,0,0,green
507.02169919013977,27.779974197387695,9.777671813964844,0,-1,green
507.02169919013977,27.779974197387695,9.777671813964844,-1,1,green
507.02169919013977,27.779974197387695,9.777671813964844,-1,0,green
507.02169919013977,27.779974197387695,9.777671813964844,-1,-1,green
507.2534260749817,27.79352018737793,9.707582473754883,1,1,unknown
507.2534260749817,27.79352018737793,9.707582473754883,1,0,green
507.2534260749817,27.79352018737793,9.707582473754883,1,-1,green
