t_s,x,y,z
41.842432737350464,3.4125106831789016,37.991412923671305,7.709586143493652
42.03255248069763,3.4138492246866226,37.990953960455954,7.714921951293945
42.23234844207764,3.4151495596170425,37.99047237075865,7.720276832580566
42.43025732040405,3.416462992668152,37.989925276488066,7.725638389587402
42.631088972091675,3.4178413500785827,37.9893201822415,7.7309112548828125
42.83201193809509,3.4193068792819976,37.9886828456074,7.736048698425293
43.04184627532959,3.423171406030655,37.9870188748464,7.747231483459473
43.239551067352295,3.4251750906705856,37.986247644759715,7.752128601074219
43.43353223800659,3.4273864229917526,37.98543710913509,7.756918907165527
43.63895010948181,3.429863085389137,37.9845423726365,7.7616167068481445
43.83929395675659,3.4374124159812927,37.9817314799875,7.774544715881348
44.03564953804016,3.4415531059503555,37.98001206852496,7.782936096191406
44.232011556625366,3.4518932005167007,37.975120237097144,7.802789688110352
44.43615794181824,3.464386378765106,37.96856715902686,7.8234405517578125
44.63218855857849,3.5032033970355987,37.9459619037807,7.871938705444336
44.83170294761658,3.5302125265598296,37.92904090881348,7.897058486938477
45.03401160240173,3.6105324676036834,37.875474750995636,7.949164390563965
45.23085570335388,3.655088191270828,37.84434728324413,7.969152450561523
45.430129528045654,3.761972104549408,37.767504155635834,8.002241134643555
45.632893085479736,3.8414693822860717,37.709342896938324,8.017704963684082
45.83361339569092,3.8936220755577087,37.67097222805023,8.024989128112793
46.03344392776489,4.071876322269439,37.53918355703354,8.03736686706543
46.234885454177856,4.1607659807205195,37.47339928150177,8.03868579864502
46.432138204574585,4.382672881126403,37.30968564748764,8.033388137817383
46.63071155548096,4.490509842872619,37.23045414686203,8.027958869934082
46.83486723899841,4.603701328277587,37.14749491214752,8.020951271057129
47.0306932926178,4.845040177345275,36.971232652664185,8.003412246704102
47.233407974243164,4.972516154289245,36.8783860206604,7.9934797286987305
47.43253779411316,5.137248968124389,36.75861871242523,7.980469703674316
47.63862180709839,5.272791599273681,36.66013503074646,7.969914436340332
47.831183433532715,5.4112343540191645,36.559499979019165,7.959489822387695
48.03351068496704,5.694907640457153,36.35288107395172,7.9399518966674805
48.2313027381897,5.83917424583435,36.24747586250305,7.931199073791504
48.43257403373718,6.0207948436737055,36.114262104034424,7.921613693237305
48.632614850997925,6.166515802383422,36.006897926330566,7.91508674621582
48.83372235298157,6.457014297485351,35.79134011268616,7.905154228210449
49.03294062614441,6.600726818084716,35.68378925323486,7.901909828186035
49.232178688049316,6.917537664413452,35.4439001083374,7.898434638977051
49.43106555938721,7.0545189132690425,35.33876085281372,7.89848518371582
49.63275361061096,7.188703273773193,35.234808921813965,7.899415969848633
49.83313536643982,7.448112224578857,35.03113269805908,7.903554916381836
50.03528046607971,7.572875713348388,34.931806802749634,7.906479835510254
50.23265600204468,7.839977001190185,34.71597766876221,7.914759635925293
50.43864130973816,7.952502941131591,34.623820066452026,7.918977737426758
50.631645917892456,8.061134075164794,34.534143686294556,7.923393249511719
50.8330762386322,8.266620372772216,34.362709283828735,7.932368278503418
51.036091804504395,8.479840969085693,34.182470083236694,7.941951751708984
51.23117780685425,8.56830284500122,34.10700082778931,7.945873260498047
51.43551445007324,8.733663772583007,33.9647331237793,7.952929496765137
51.63390493392944,8.883869384765624,33.83395719528198,7.95893669128418
51.830418825149536,9.03561470413208,33.70018291473389,7.9644012451171875
52.03877019882202,9.09754917526245,33.64519453048706,7.966433525085449
52.23197960853577,9.21143839263916,33.543447494506836,7.96989631652832
52.43143343925476,9.324251388549804,33.4418420791626,7.97294807434082
52.63251233100891,9.369332050323486,33.40091562271118,7.97406005859375
52.834025382995605,9.450679515838623,33.326575756073,7.976228713989258
53.03869271278381,9.4870464553833,33.2931694984436,7.977642059326172
53.23126220703125,9.557602142333984,33.22792863845825,7.983755111694336
53.43214559555054,9.583750938415527,33.203354358673096,7.987470626831055
53.639153480529785,9.626244281768798,33.162243366241455,7.995186805725098
53.83413743972778,9.656038021087646,33.1314640045166,8.001730918884277
54.031742572784424,9.668376182556152,33.11729907989502,8.004756927490234
54.23258185386658,9.67791960144043,33.102842807769775,8.007769584655762
54.43304967880249,9.678121303558349,33.09935760498047,8.008488655090332
54.63064956665039,9.668022846221923,33.099945068359375,8.008459091186523
54.830979347229004,9.64759561920166,33.10924053192139,8.006792068481445
55.03194761276245,9.63378307723999,33.11657428741455,8.005472183227539
55.23258304595947,9.599473690032958,33.1361141204834,8.00222110748291
55.43356156349182,9.551440452575683,33.16459655761719,7.997905731201172
55.63382911682129,9.527383541107177,33.17903757095337,7.995879173278809
55.83133554458618,9.475052570343017,33.21045970916748,7.991835594177246
56.033056020736694,9.418271278381347,33.244386196136475,7.987937927246094
56.23595404624939,9.381067489624023,33.26640558242798,7.985688209533691
56.43145155906677,9.350578998565673,33.28424835205078,7.984068870544434
56.63171195983887,9.288202976226806,33.32012939453125,7.981288909912109
56.8322434425354,9.216867183685302,33.360047340393066,7.97895622253418
57.03301763534546,9.193110679626464,33.37303590774536,7.978425025939941
57.23068833351135,9.122170661926269,33.41098928451538,7.9776458740234375
57.430936098098755,9.060368751525878,33.442898750305176,7.977631568908691
57.63649773597717,8.993085121154785,33.4766206741333,7.978000640869141
57.83199954032898,8.964114402770996,33.49096441268921,7.97834587097168
58.031211376190186,8.908291076660156,33.51812410354614,7.979313850402832
58.23340344429016,8.881517147064208,33.530869007110596,7.979897499084473
58.43486952781677,8.830438827514648,33.55458974838257,7.98106575012207
58.63176465034485,8.776986335754394,33.57853889465332,7.982535362243652
58.83368253707886,8.754689907073974,33.58829927444458,7.983484268188477
59.037625312805176,8.713533138275146,33.60517597198486,7.988462448120117
59.231486558914185,8.674160217285156,33.61914014816284,7.9959306716918945
59.4317352771759,8.633992885589599,33.628113746643066,8.004353523254395
59.63308262825012,8.584509586334228,33.630451679229736,8.01278305053711
59.83128595352173,8.53469107055664,33.624884605407715,8.01824951171875
60.036715030670166,8.471023773193359,33.60997247695923,8.021784782409668
60.23313045501709,8.440038417816162,33.600379943847656,8.02257251739502
60.434629678726196,8.373180126190185,33.57597780227661,8.02302074432373
60.632405042648315,8.337458824157714,33.56131553649902,8.022804260253906
60.83348345756531,8.251941417694091,33.522789001464844,8.0216703414917
61.03248119354248,8.170953010559082,33.483299255371094,8.019996643066406
61.233274698257446,8.086490844726562,33.4393744468689,8.01800537109375
61.4335196018219,7.988689636230468,33.385926246643066,8.01607608795166
61.63080620765686,7.90075609588623,33.33617639541626,8.014636039733887
61.83428764343262,7.812778209686279,33.28546905517578,8.01340389251709
62.03079056739807,7.715344165802001,33.228012561798096,8.012523651123047
62.23059558868408,7.672834609985351,33.20263385772705,8.012276649475098
62.4323308467865,7.589731906890869,33.15272855758667,8.011895179748535
62.63249945640564,7.509678577423095,33.104432106018066,8.011699676513672
62.83229970932007,7.423841690063476,33.052481174468994,8.011903762817383
63.033854961395264,7.351595138549804,33.008684158325195,8.012569427490234
63.23044157028198,7.317113613128662,32.987727642059326,8.013130187988281
63.433661699295044,7.212835287094116,32.92413806915283,8.015522003173828
63.6324520111084,7.154464220046997,32.88861322402954,8.016955375671387
63.8317084312439,7.101023887634277,32.85596513748169,8.018805503845215
64.03097128868103,7.047396158218383,32.822933197021484,8.023086547851562
64.23152136802673,7.006168102264404,32.79555892944336,8.031901359558105
64.43234276771545,6.966890787124633,32.76160144805908,8.04488468170166
64.6317811012268,6.938197587966918,32.723557472229004,8.056266784667969
64.83763909339905,6.914880489349365,32.674567222595215,8.065189361572266
65.03263926506042,6.8941561927795405,32.604055881500244,8.070728302001953
65.23186492919922,6.88016865158081,32.52699375152588,8.071742057800293
65.43215298652649,6.874701236724853,32.48341512680054,8.071012496948242
65.63234305381775,6.866566871643066,32.386587142944336,8.067469596862793
65.83185839653015,6.863755678176879,32.33357572555542,8.064892768859863
66.03046417236328,6.859958623886108,32.20485973358154,8.058077812194824
66.23206734657288,6.859529470443725,32.081345558166504,8.051607131958008
66.4308934211731,6.861997102737426,31.93471097946167,8.04439640045166
66.63128876686096,6.866262411117553,31.799750328063965,8.038628578186035
66.83156609535217,6.872085784912109,31.66264247894287,8.033893585205078
67.03210520744324,6.8801438560485835,31.50835084915161,8.029930114746094
67.23107314109802,6.888282035827636,31.373046875,8.02762508392334
67.43146228790283,6.897207712173461,31.24102783203125,8.026124000549316
67.6315906047821,6.906820272445678,31.113130569458008,8.025093078613281
67.83156156539917,6.9178306808471675,30.975389003753662,8.024445533752441
68.03383350372314,6.927470659255981,30.859313011169434,8.024054527282715
68.23267197608948,6.936804746627807,30.749526023864746,8.0237455368042
68.43515181541443,6.946914409637451,30.633893966674805,8.0235013961792
68.63638997077942,6.95544097328186,30.538455486297607,8.02340030670166
68.83443665504456,6.963542913436889,30.4502215385437,8.023564338684082
69.03110194206238,6.972074007034301,30.35966396331787,8.023765563964844
69.23157954216003,6.978956912994384,30.286814212799072,8.024269104003906
69.4317536354065,6.985043977737426,30.22189950942993,8.025799751281738
69.63235473632812,6.99338886642456,30.15915584564209,8.034930229187012
69.83185267448425,7.0074751129150386,30.110077381134033,8.0497465133667
70.0320463180542,7.032256340026855,30.063255786895752,8.066115379333496
70.23972797393799,7.076650356292724,30.00965976715088,8.081716537475586
70.43249702453613,7.102555250167846,29.984742164611816,8.086824417114258
70.63205242156982,7.166341518402099,29.931907653808594,8.093049049377441
70.83097958564758,7.257027362823486,29.86703395843506,8.093832969665527
71.03354692459106,7.353683208465576,29.804698944091797,8.090041160583496
71.23212838172913,7.407429908752441,29.772022247314453,8.086935997009277
71.43360090255737,7.604564880371093,29.659886360168457,8.073040008544922
71.63129711151123,7.671256755828857,29.62381362915039,8.068114280700684
71.83121681213379,7.811086868286132,29.550292015075684,8.057964324951172
72.03203916549683,8.052585338592529,29.4292049407959,8.042892456054688
72.232595205307,8.206668113708496,29.355411529541016,8.035271644592285
72.431711435318,8.362479423522949,29.283019065856934,8.02894401550293
72.632080078125,8.537309860229492,29.204059600830078,8.023486137390137
72.83119535446167,8.614233707427978,29.17002773284912,8.02153491973877
73.03338408470154,8.76557371520996,29.10422134399414,8.018326759338379
73.23276472091675,9.00145885848999,29.004528045654297,8.014745712280273
73.4317741394043,9.138761734008789,28.948092460632324,8.013506889343262
73.63235235214233,9.268927310943603,28.895699501037598,8.012971878051758
73.83121109008789,9.406008934020996,28.841866493225098,8.012700080871582
74.03408670425415,9.519438957214355,28.798370361328125,8.012456893920898
74.23133587837219,9.624711727142333,28.758959770202637,8.012252807617188
74.4316668510437,9.777546619415283,28.703750610351562,8.012380599975586
74.63307905197144,9.860312198638916,28.674864768981934,8.012667655944824
74.8387131690979,9.89876863861084,28.661645889282227,8.012757301330566
75.03659510612488,9.977933143615722,28.634801864624023,8.013484954833984
75.23340153694153,10.039750312805175,28.614432334899902,8.01473617553711
75.43366956710815,10.094422554016113,28.59893035888672,8.021949768066406
75.63417863845825,10.120381568908691,28.594164848327637,8.030131340026855
75.83820033073425,10.181083892822265,28.59266757965088,8.05500602722168
76.03350567817688,10.210581993103027,28.596757888793945,8.067087173461914
76.2331337928772,10.27710697555542,28.61453914642334,8.089070320129395
76.43254470825195,10.31481335067749,28.62839412689209,8.097973823547363
76.635005235672,10.411720012664794,28.67190647125244,8.111626625061035
76.83310794830322,10.46026823425293,28.69660758972168,8.11481761932373
77.03366208076477,10.512368415832519,28.724605560302734,8.116260528564453
77.23383164405823,10.56795523071289,28.755864143371582,8.11617374420166
77.43467998504639,10.705363010406494,28.837467193603516,8.110955238342285
77.6340708732605,10.771713470458984,28.87851905822754,8.106727600097656
77.83213877677917,10.913355564117431,28.968708038330078,8.095739364624023
78.03499937057495,10.988060688018798,29.017263412475586,8.08940315246582
78.23607349395752,11.164216255187988,29.133726119995117,8.07414436340332
78.43177103996277,11.24547216796875,29.18820858001709,8.067237854003906
78.63048243522644,11.328196739196777,29.24409294128418,8.060409545898438
78.83172392845154,11.496833061218261,29.358954429626465,8.047390937805176
79.03818392753601,11.582263206481933,29.41749095916748,8.041424751281738
79.24214625358582,11.68953726196289,29.491241455078125,8.034485816955566
79.43585443496704,11.775467132568359,29.550451278686523,8.029458045959473
79.63167190551758,11.946353172302246,29.66893196105957,8.020782470703125
79.83205533027649,12.030867790222167,29.72783088684082,8.01717758178711
80.03322100639343,12.114493583679199,29.786272048950195,8.014079093933105
80.23196482658386,12.298590873718261,29.9155912399292,8.008932113647461
80.43074989318848,12.378267501831054,29.971837043762207,8.007338523864746
80.63113188743591,12.532635902404785,30.081499576568604,8.00526237487793
80.83758687973022,12.679609512329101,30.186766624450684,8.00429630279541
81.03135538101196,12.767280792236328,30.250057697296143,8.003999710083008
81.23297119140625,12.835124229431152,30.299324989318848,8.003876686096191
81.43025207519531,12.964690422058105,30.393998622894287,8.003851890563965
81.63073682785034,13.099578117370605,30.49334192276001,8.004340171813965
81.83647394180298,13.155779098510742,30.53499698638916,8.004642486572266
82.03068566322327,13.261059020996093,30.61365795135498,8.00532341003418
82.23123741149902,13.310122703552246,30.65064811706543,8.00568675994873
82.44799423217773,13.412340377807617,30.72843027114868,8.006434440612793
82.63104891777039,13.45407411956787,30.760541439056396,8.00672721862793
82.83437252044678,13.493558143615722,30.791149139404297,8.00702953338623
83.03058695793152,13.565701698303222,30.84761381149292,8.00805377960205
83.23157167434692,13.635978912353515,30.903425693511963,8.009649276733398
83.43518280982971,13.635978912353515,30.903425693511963,8.009649276733398
83.63190937042236,13.689281677246093,30.946646690368652,8.010666847229004
83.83087038993835,13.71273348236084,30.96586275100708,8.010848045349121
84.03220510482788,13.734111045837402,30.983455181121826,8.010801315307617
84.2305498123169,13.774988388061523,31.017345428466797,8.009918212890625
84.45219731330872,13.790156578063964,31.030085563659668,8.009281158447266
84.63841390609741,13.803600524902343,31.041553497314453,8.008487701416016
84.84116816520691,13.815565322875976,31.051929473876953,8.007564544677734
85.03743982315063,13.826041435241699,31.06119155883789,8.006635665893555
85.23276996612549,13.844815467834472,31.07836151123047,8.004183769226074
85.43659973144531,13.851284240722656,31.08457326889038,8.002964973449707
85.65290784835815,13.851284240722656,31.08457326889038,8.002964973449707
85.84040570259094,13.860267852783203,31.09377908706665,8.000847816467285
86.03207278251648,13.865069602966308,31.099241256713867,7.999419212341309
86.23368382453918,13.868181442260742,31.10306978225708,7.998379707336426
86.43728852272034,13.87067911529541,31.106425762176514,7.997490882873535
86.64422369003296,13.872131561279296,31.108917236328125,7.99691104888916
86.83169031143188,13.873285507202148,31.11119031906128,7.996424674987793
87.04347801208496,13.874361251831054,31.113788604736328,7.99600887298584
87.23801040649414,13.874865745544433,31.115593433380127,7.995862007141113
87.43544960021973,13.87502310180664,31.118592262268066,7.995879173278809
87.63145875930786,13.874751304626464,31.119903087615967,7.995902061462402
87.83064031600952,13.873518203735351,31.12269639968872,7.995972633361816
88.03487491607666,13.872758125305175,31.12392282485962,7.996053695678711
88.2305097579956,13.871006225585937,31.12634515762329,7.996173858642578
88.44298768043518,13.870117401123046,31.127556800842285,7.996254920959473
88.63304042816162,13.869111274719238,31.129069328308105,7.996438026428223
88.83677935600281,13.868616317749023,31.129974365234375,7.996599197387695
89.03150296211243,13.867989753723144,31.131471157073975,7.996940612792969
89.23337244987488,13.867553924560546,31.133785247802734,7.997574806213379
89.43081617355347,13.867547248840332,31.134952068328857,7.9978532791137695
89.6370370388031,13.86789247894287,31.137786388397217,7.998690605163574
89.83393359184265,13.868148063659667,31.139201641082764,7.999103546142578
90.03248476982117,13.868467544555664,31.140775203704834,7.9994964599609375
90.23221158981323,13.868880485534667,31.142487049102783,7.999876976013184
90.43710160255432,13.86940786743164,31.144301891326904,8.000264167785645
90.63836741447449,13.870222305297851,31.146713733673096,8.000846862792969
90.83465576171875,13.870763038635253,31.148228645324707,8.001237869262695
91.03584599494934,13.871762489318847,31.15086317062378,8.001991271972656
91.23629021644592,13.872709487915039,31.15307092666626,8.002677917480469
91.43152260780334,13.873811935424804,31.15539264678955,8.003411293029785
91.63118600845337,13.875055526733398,31.15784215927124,8.004154205322266
91.83200478553772,13.878224586486816,31.163844108581543,8.001728057861328
92.03353214263916,13.881302093505859,31.169325351715088,7.970503807067871
92.23109865188599,13.882768844604492,31.172030448913574,7.940583229064941
92.4342188835144,13.884143089294433,31.174723148345947,7.900348663330078
92.63488459587097,13.886431907653808,31.180778980255127,7.771771430969238
92.83332848548889,13.886953567504882,31.18623161315918,7.613093376159668
93.03047680854797,13.886591171264648,31.189080238342285,7.518336296081543
93.23266911506653,13.884133552551269,31.19518232345581,7.299704551696777
93.43115210533142,13.880704139709472,31.200064182281494,7.144306182861328
93.63255000114441,13.876076911926269,31.20539140701294,7.010953903198242
93.83377146720886,13.859051918029785,31.222928047180176,6.72523307800293
94.03471541404724,13.84491941833496,31.23738718032837,6.575980186462402
94.23861980438232,13.79259130859375,31.292627334594727,6.237537384033203
94.43174719810486,13.71578237915039,31.37776231765747,5.94502067565918
94.64077019691467,13.665532325744628,31.434978008270264,5.8038177490234375
94.83324813842773,13.607320999145507,31.502296447753906,5.666471481323242
95.03242778778076,13.448173736572265,31.69023036956787,5.371065139770508
95.23112869262695,13.366238807678222,31.788311004638672,5.245354652404785
95.43153476715088,13.277802680969238,31.895113945007324,5.123142242431641
95.63083267211914,13.083108161926269,32.13311815261841,4.889006614685059
95.83334493637085,12.838852142333984,32.43579387664795,4.642576217651367
96.03159976005554,12.752387260437011,32.543612003326416,4.564593315124512
96.23087549209595,12.479788993835449,32.885286808013916,4.3446197509765625
96.4304563999176,12.192250465393066,33.24693012237549,4.147539138793945
96.6392650604248,12.061028694152832,33.41196346282959,4.067681312561035
96.83288621902466,11.794795249938964,33.745975494384766,3.922081708908081
97.03237891197205,11.66082689666748,33.91347408294678,3.856032609939575
97.2351508140564,11.393624519348144,34.2460298538208,3.7360246181488037
97.43109083175659,11.228471969604492,34.4502739906311,3.668470621109009
97.63548040390015,10.969169830322265,34.76823878288269,3.570519208908081
97.83186149597168,10.718012546539306,35.07240009307861,3.4834744930267334
98.03382182121277,10.596008991241455,35.21856951713562,3.4433138370513916
98.23570895195007,10.331137870788574,35.531811237335205,3.359448194503784
98.43595767021179,10.2180673828125,35.663772106170654,3.324620008468628
98.63263273239136,10.0016047706604,35.913429260253906,3.258974313735962
98.83336329460144,9.77446911239624,36.17145657539368,3.1903698444366455
99.04214215278625,9.679305290222167,36.27838063240051,3.161302328109741
99.23707413673401,9.49952671432495,36.47825646400452,3.10522198677063
99.44026494026184,9.414964412689208,36.57133412361145,3.078059434890747
99.63447618484497,9.238230442047119,36.7641316652298,3.0188229084014893
99.83185768127441,9.096665119171142,36.916929960250854,2.9681594371795654
100.0365161895752,8.969273780822753,37.053156077861786,2.9192216396331787
100.23149871826172,8.896266674041748,37.13077425956726,2.889268159866333
100.43909525871277,8.841568683624267,37.18872880935669,2.8656423091888428
100.63572001457214,8.741841053009033,37.294166684150696,2.819516897201538
100.83363652229309,8.65438911819458,37.38663738965988,2.774914026260376
101.0336263179779,8.615064834594726,37.42840498685837,2.7533881664276123
101.2424681186676,8.53647968673706,37.51289749145508,2.706914186477661
101.4321539402008,8.505706047058105,37.54661267995834,2.6871345043182373
101.63925909996033,8.451475833892822,37.60759311914444,2.649480104446411
101.83650135993958,8.427756999969482,37.635038912296295,2.6316397190093994
102.03109908103943,8.381948207855224,37.69007736444473,2.593796968460083
102.23463726043701,8.364711975097656,37.71182915568352,2.577925443649292
102.4341287612915,8.33500263595581,37.75117152929306,2.5476062297821045
102.63563084602356,8.311400150299072,37.78548523783684,2.5194485187530518
102.83774161338806,8.299356197357177,37.80473618209362,2.502903699874878
103.0363175868988,8.291034435272216,37.81899642944336,2.490219831466675
103.23073053359985,8.277425502777099,37.84480410814285,2.4663355350494385
103.43714380264282,8.27058145904541,37.859247982501984,2.4521644115448
103.63509321212769,8.26592419052124,37.86995208263397,2.4412386417388916
103.8335120677948,8.261934017181396,37.87998663634062,2.430640935897827
104.03204274177551,8.255581592559814,37.89824154227972,2.4105045795440674
104.23324537277222,8.250442718505859,37.91598167270422,2.389437437057495
104.43578505516052,8.24869892501831,37.92300458997488,2.380568265914917
104.63175845146179,8.247198318481445,37.92950427532196,2.3718912601470947
104.83368730545044,8.244692539215087,37.941217701882124,2.3551037311553955
105.03537058830261,8.243689273834228,37.94651623815298,2.346973180770874
